distance,BB84,E91
70,-0.22137370078514768,-0.16008900299104795
71,-0.21636161372071125,-0.15554959350251252
72,-0.21253450168907534,-0.15435402166169876
73,-0.20816126895322526,-0.14947921506559425
74,-0.20534032534544833,-0.14021416107252124
75,-0.20248286649335778,-0.13416321733578931
76,-0.1968312718270883,-0.1330522917335058
77,-0.19398254759014047,-0.1240663965113097
78,-0.1889907995679309,-0.11942568161639285
79,-0.19024975642158742,-0.1136152779104695
80,-0.18740686665538736,-0.11250221641394018
81,-0.1819264644322243,-0.10416465287211328
82,-0.17997878840811246,-0.1010738220882334
83,-0.17508507587423305,-0.094841020900975
84,-0.17119708549886323,-0.08922908081955552
85,-0.17237626426505695,-0.08588227334673319
86,-0.1664294065286036,-0.08347939073956505
87,-0.16358044873829478,-0.08043342908684904
88,-0.16025138874853265,-0.07628441274628164
89,-0.16001557433998614,-0.06971122426058958
90,-0.15471687697035907,-0.06622743159157979
91,-0.1498789546872785,-0.06082740593396276
92,-0.14705490540053373,-0.057867455816489534
93,-0.14452304271618696,-0.05074114245196881
94,-0.14230261902614652,-0.04754338366186772
95,-0.14051189478702034,-0.0447229297496245
96,-0.1343550559333239,-0.03710413381924165
97,-0.1354455178230734,-0.03630858277706874
98,-0.1326256790827746,-0.03093374624355983
99,-0.12873679408768557,-0.027912668121360746
100,-0.1246178865040314,-0.02405026038757058
101,-0.12518337257910803,-0.02368567819177072
102,-0.12504137220688682,-0.022153887764854892
103,-0.12386885418650076,-0.021781479149257075
104,-0.12742454488977403,-0.024189807259493296
105,-0.1256123490326307,-0.020613344746140055
106,-0.12489153587948967,-0.02188512350865595
107,-0.12667039786691492,-0.02219477664992495
108,-0.12395698382833606,-0.022387871116404348
109,-0.12399596999273191,-0.023386960901853313
110,-0.12654379001366745,-0.021174369744330776
111,-0.12507840628207242,-0.020936198056454507
112,-0.12276910765964494,-0.02241414977593883
113,-0.1255722840561516,-0.022130397543803502
114,-0.12414245807767993,-0.02179591353834188
115,-0.12234435365805477,-0.02137488725895694
116,-0.12609459274458962,-0.022173902209982985
117,-0.12378761006486581,-0.020502438812522852
118,-0.12356756875978848,-0.022120606611329276
119,-0.12391874093860238,-0.021997823599121266
120,-0.1213292972176072,-0.021830432778334158
121,-0.12459598552226042,-0.021564318124687183
122,-0.1225566000534291,-0.02123681397362163
123,-0.12483396245640267,-0.02130482088678342
124,-0.12320782036460431,-0.021329073633639645
125,-0.12304538377981152,-0.021412650268848307
126,-0.1271320626566988,-0.022033123686645985
127,-0.1233494331987446,-0.020778810687614155
128,-0.12499521341662734,-0.022557168666392603
129,-0.12390542480193033,-0.021512716063595748
130,-0.12613388931034633,-0.0208019962598294
131,-0.1227958658606884,-0.021764748895654454
132,-0.12456807954836123,-0.021067987491038533
133,-0.12554927275720199,-0.021973560690094658
134,-0.12660796447606334,-0.020546599586188073
135,-0.12651345105036824,-0.02204248149488966
136,-0.12820293789154347,-0.02240870103376951
137,-0.1279966423208655,-0.021968085404874032
138,-0.12606394963302384,-0.020914603920181025
139,-0.1234605475629716,-0.021989618224844607
140,-0.12731278451135905,-0.022127863952570884
141,-0.12605970689496687,-0.02024830827868303
142,-0.12654321526147777,-0.022160121083635447
143,-0.12628841028462073,-0.022681867150851246
144,-0.12384629488027081,-0.021413869272652604
145,-0.12424694949294735,-0.02254051696703163
146,-0.12591282962226408,-0.02242490568913248
147,-0.121225620717183,-0.021267672861781592
148,-0.12502535841171591,-0.02251675536200159
149,-0.12337684513310829,-0.02034951412072842
150,-0.1252874487627552,-0.022469322513152944
151,-0.12514605738497483,-0.019738758893723528
152,-0.12563248316894818,-0.022538512137209157
153,-0.12038775871980158,-0.021316220352434002
154,-0.12496545928322461,-0.021551245381621377
155,-0.1272981700094539,-0.021652531765163883
156,-0.1255920928306316,-0.022247916402071334
157,-0.12608525258359754,-0.021477415245467996
158,-0.12529410911784494,-0.02156184404340506
159,-0.12376619385640962,-0.023180690372672542
160,-0.12435010819422748,-0.021404318849581116
161,-0.12461352110799422,-0.020948138572818027
162,-0.1249343361388923,-0.022348159769036074
163,-0.12542131669731862,-0.021449667187132225
164,-0.12352097634669139,-0.02124924801663872
165,-0.12871248237350752,-0.020199736473664368
166,-0.1265703727220217,-0.020798070582892896
167,-0.1280684915566592,-0.021139144475376237
168,-0.12835616753563953,-0.023259596278563843
169,-0.12733227877240835,-0.02133220324884733
170,-0.1274261223167505,-0.0214153095258225
171,-0.12287190347315512,-0.02158218250103667
172,-0.12696826313276358,-0.02157925293113031
173,-0.12553832573864254,-0.021108219638212248
174,-0.12617369984656104,-0.022405736225395552
175,-0.12359827286974093,-0.02220045665753486
176,-0.1243579126639624,-0.021733904252662004
177,-0.12423859037946933,-0.020722448641722395
178,-0.12558968715365174,-0.02161057939456686
179,-0.12465974309836476,-0.022010751926907268
180,-0.12201864653993306,-0.020528870309710397
181,-0.12230636732137411,-0.022142932704295744
182,-0.12749119221234456,-0.02029064310837825
183,-0.12298706022883063,-0.021078143416481288
184,-0.12632140461119634,-0.02048612024650159
185,-0.12507093381566395,-0.021782159065274302
186,-0.12383792861321928,-0.02117774576515616
187,-0.12424907209134393,-0.02176537203205502
188,-0.12686502931222393,-0.02236456849508622
189,-0.1262201924965781,-0.022534532972800347
190,-0.1266564223717335,-0.020923918048493997
191,-0.1218919823186491,-0.02127264169454409
192,-0.1258837461151822,-0.02137728140873563
193,-0.12451086717229091,-0.021172296913777623
194,-0.12563292968235604,-0.022612636190685195
195,-0.12348243962752388,-0.02124948095842497
196,-0.12437867704665123,-0.023133735400681657
197,-0.12692787843711031,-0.02187406326089323
198,-0.1237526608202931,-0.021981311740150142
199,-0.12257225926901034,-0.0211106494067982
200,-0.12389101690973264,-0.022428638034094416
201,-0.12435882994118534,-0.02240366915903231
202,-0.12312136290019514,-0.020612574029430442
203,-0.12441492276452523,-0.021946083566398097
204,-0.12369840940294606,-0.020633506543364755
205,-0.12679189483062872,-0.02178649836814892
206,-0.12821604179258217,-0.02183921606690517
207,-0.12461966550899181,-0.020797049658225247
208,-0.12487360779739183,-0.022339927472323638
209,-0.12537705721056736,-0.021603427152708223
210,-0.12533132326516833,-0.02117375934639939
211,-0.12355124295259544,-0.02219369630224097
212,-0.1257209474018284,-0.02248178450487396
213,-0.12595488885849032,-0.021261940072479186
214,-0.12455765333563136,-0.021604653359375156
215,-0.12397682096537845,-0.021826846120127637
216,-0.12554858506043823,-0.02199512586868029
217,-0.1229603864724599,-0.02100680158444814
218,-0.12837215287427275,-0.02163124337170421
219,-0.12269239584016695,-0.0221084468126429
220,-0.12449057916231492,-0.021260448990311282
221,-0.12368738805127397,-0.022641129275360238
222,-0.1262518861256319,-0.020154024495865498
223,-0.1258161121531831,-0.0224488994989377
224,-0.12190104098772675,-0.022979157424955318
225,-0.12270236568333043,-0.021483921332690434
226,-0.12433625479006975,-0.02304223864052654
227,-0.12638961133207893,-0.02189809692111043
228,-0.12457293501066773,-0.02227018862793027
229,-0.12270544262427348,-0.021024420048929186
230,-0.1266946313836221,-0.022660780882508287
231,-0.12527807893087267,-0.02201402620149747
232,-0.1263176302090904,-0.021472211503092857
233,-0.12170042584882676,-0.022101702090613795
234,-0.12371024233129244,-0.0226185456139388
235,-0.1231199992588156,-0.021391283578608252
236,-0.12446572237746796,-0.021328701481374154
237,-0.12732431849263948,-0.023376534766135573
238,-0.12682722266648325,-0.02132911518006176
239,-0.12686712812836315,-0.021656260391342382
240,-0.1253219201994738,-0.021471126592912417
241,-0.12490254781105357,-0.022486072769473425
242,-0.12577984388461114,-0.021451806406466246
243,-0.1253712211863089,-0.02186696745071079
244,-0.12467721687874922,-0.021699476612831795
245,-0.12611095276075215,-0.020564889865075063
246,-0.1235101488460025,-0.020769028678286245
247,-0.12331310158535282,-0.02271379844291046
248,-0.12578430228024248,-0.02262637580315901
249,-0.12198811282646425,-0.021250313097040178
250,-0.12310225766019237,-0.021509034743632055
251,-0.12459179019486963,-0.02030691422061258
252,-0.12315490873410771,-0.022023033594107757
253,-0.12551374941097074,-0.02110618955562515
254,-0.12365772803564692,-0.021980872555446014
255,-0.12559870722269362,-0.02064829873515837
256,-0.123224005043491,-0.02281808163442668
257,-0.12508918233556385,-0.020634694487558263
258,-0.12760569773273886,-0.022595720271324806
259,-0.12461635393556071,-0.022124143723417016
260,-0.1269025818797843,-0.022592405147743237
261,-0.1261555670904002,-0.021559793615452617
262,-0.12399784845288325,-0.022094649488979635
263,-0.12675069660186247,-0.021457829623164063
264,-0.12147267572176679,-0.021669586480503437
265,-0.12228752110985669,-0.021279681339097592
266,-0.12580197373092675,-0.022006862120044917
267,-0.12625655489157545,-0.022459594775123784
268,-0.12609432999605705,-0.022402448904214146
269,-0.12652368253412993,-0.022539527203764342
270,-0.12667103941933505,-0.02366762257332726
271,-0.12585749824523346,-0.023113693055688705
272,-0.12402835263981352,-0.0225845517251046
273,-0.12776050420246202,-0.02284408712499791
274,-0.12554337200166213,-0.020976360902439248
275,-0.12441576080837423,-0.021328973412425883
276,-0.12676224752045143,-0.021033205903587957
277,-0.12217585264614936,-0.022389151077848227
278,-0.12108320079084443,-0.021842260964329858
279,-0.12500277665829623,-0.021859717041499103
280,-0.12482638023905845,-0.019855394627746964
281,-0.12217188615727567,-0.022223856188480048
282,-0.12316290167200343,-0.021172744527297865
283,-0.1281080362435475,-0.02099223902200493
284,-0.12304334818971663,-0.021515504334331255
285,-0.1283084105877079,-0.021154635814612414
286,-0.12405115592950068,-0.02270287755979809
287,-0.12168412064934288,-0.021098513475849928
288,-0.12718721605616737,-0.02223390152114318
289,-0.12488907737152982,-0.021543133164948797
290,-0.12303663686572561,-0.020967674871105887
291,-0.1270512556800962,-0.021184129892782358
292,-0.12335626837726232,-0.021600816279671527
293,-0.12119826127753607,-0.021315657542598586
294,-0.12183483904594662,-0.022479415295437583
295,-0.12257856218792754,-0.021846907306307187
296,-0.1262986405823898,-0.021762960645105675
297,-0.12572345345349903,-0.021369001532477814
298,-0.12385472245334014,-0.022354082788102022
299,-0.12475221859718848,-0.02188195048799707
300,-0.12501748979568417,-0.02171383976450693
