distance,BB8401,E9101,BB8402,E9102
76,2.166277911666657,14.33760539084847,26.988531142460733,4.0199466837889
77,2.221749583772992,15.234217991354779,27.93956051005577,3.9896129738416297
78,2.2482740790049203,15.358010706387711,29.35389559898075,4.161595928142919
79,2.4391073198096764,15.655561548349992,30.09340156359317,4.530336787377029
80,2.4057127764883046,16.61191407659451,31.522037531251723,4.586100165122292
81,2.4665199608304227,16.863392892747196,32.837262619577324,4.824557635967822
82,2.541745069757529,17.57304990445155,34.07108749351624,4.928184341120254
83,2.5485164077438176,18.08952642435973,35.30689148010783,5.149719209613861
84,2.7676560836761572,18.972068324093005,36.329448382739166,5.548520055298643
85,2.840472260431633,19.47437013961104,37.336312566207575,5.89584023456355
86,2.8454902555429507,20.21214655436951,38.680843049242405,6.098567397693177
87,2.918381729306041,20.715379223938395,40.41552201409944,6.200392243518569
88,2.891864996435483,21.90543125166934,41.75122891908269,6.604837732138002
89,3.149224748600659,21.860033126250862,42.98542728605178,7.044399079661505
90,3.228214850269853,22.910541239140557,44.25572797340904,7.247332958835799
91,3.2518994092320637,23.897986688641094,45.90828346055815,7.749151494650411
92,3.537616433345768,24.893964067113533,47.41922572195957,8.219214493370812
93,3.4787992540628165,25.290093786352134,48.994469463470566,8.530014898154738
94,3.738891671576248,26.309662112502597,50.23425224729217,9.070373346424395
95,3.796815998468816,26.582696410527245,51.11167618346644,9.561720491215647
96,3.9390037712478945,27.85547294233904,52.550523296620554,9.894396673149368
97,4.073413964795216,29.064921577591992,54.20952406363766,10.54302764473499
98,4.331018730602794,29.514891955422748,55.63116339595584,10.896603952889471
99,4.288797970833053,30.466219137360063,56.71128151409454,11.633721740822235
100,4.623464109491651,31.214623263628887,58.36032782676463,12.316218341619154
101,4.732673442360515,32.6291096672149,59.94933166978261,13.11422374133067
102,4.890928846828198,33.2157523311976,60.683767288196634,13.626490662910697
103,5.067314245426204,34.392150505571315,62.271753382537504,14.543045665526751
104,5.2843141375842695,35.181861711866816,63.49730552923728,15.230175320037926
105,5.438471965931713,36.524210421366575,64.55411303590161,16.053321041348067
106,5.657921812914579,37.25758904064716,65.89569982126531,16.811586291398775
107,5.897525675923139,38.52519993820207,67.39071869466093,17.69203160909651
108,6.104398459841442,40.28721215423967,68.51737505326051,19.05587396045732
109,6.42312910075926,40.70588849255883,69.70257049728511,19.810672095306387
110,6.642803225740333,41.79047969877508,70.72948399833176,21.143637239002633
111,6.884221373249801,42.83173959125766,72.44256779238331,22.13991131519763
112,7.27432666272175,43.745032604697194,73.24123909955611,23.435377760853306
113,7.547643580585106,44.7959350896528,74.58730058484564,25.057615586925387
114,8.090750653863934,46.3759033687003,75.58090341040541,26.381049756400646
115,7.9088198629731155,47.118992873727834,75.78753643418611,27.98967555757076
116,8.688595616692698,48.17063892017247,77.36580744931503,29.30486454221325
117,8.707832493459598,49.46428707425561,78.20349599885893,31.2113465767986
118,8.9597481053798,50.44433435480811,79.14786842248512,32.88320020727975
119,9.64391706417141,51.46106466927725,79.977624786936,35.057526097885884
120,9.761194497874792,53.0135097132504,80.9172410255772,36.74968963248442
121,10.3680718814597,53.75646144798241,81.56849498402046,38.70993128844525
122,11.068025791930184,55.04077069446346,82.3421980341575,41.34102906416911
123,11.375984209780496,55.95005910762658,83.52003573184524,43.13665270463974
124,11.848601881204862,56.94171706637,83.87878105545494,46.0003511438582
125,12.329170445450325,58.06862419033972,84.84523373075429,48.21636910348039
126,12.972327017112006,59.21393236851916,85.4062378102936,51.292127087965284
127,13.280987981403223,60.106698755534985,86.13830935714412,54.39033282782228
128,13.92645421571315,61.579491497400085,87.07225956489035,57.559002758932
129,14.765180980034582,62.77615145577846,87.32231952848065,61.06182464076871
130,15.250838631077054,63.17422867049932,87.95336844530127,64.60895339811317
131,16.035557040747044,64.46164991787427,88.51870243017342,68.06372033164281
132,16.59139805433253,65.73492391425764,88.88673638917311,72.33079569723394
133,17.397638876843974,66.375461425141,89.76390991223624,76.23640076208376
134,17.885394491416307,67.86572467730295,89.946010954486,80.95218647099965
135,18.816422263553473,68.24576989681368,90.60296870814994,85.58191862581604
136,19.738144912021337,69.27912919776196,90.81010062170849,90.78772933278576
137,20.834784224764604,70.62489562306536,91.32094387600287,95.99568700178247
138,21.71512939832764,71.54324810312161,91.9600081546385,100.0
139,22.295592920618475,72.32891994017044,92.03736608035575,100.0
140,23.553843862520758,73.13491345809027,92.4916443902854,100.0
141,24.54089649277664,74.23280277696155,92.9692130209984,100.0
142,25.690699306729957,74.92460114096467,93.1597574162517,100.0
143,27.054686353971036,75.58626062529092,93.38701282219303,100.0
144,28.168679493402475,76.35321822831135,93.96753698132046,100.0
145,29.408298576199932,77.2883357717252,93.97981949730058,100.0
146,30.839145301950563,78.07739681118143,94.37660728646996,100.0
147,32.22129663333075,78.60322675306458,94.71495337576357,100.0
148,33.58700172680447,79.66306507464894,94.78320835593107,100.0
149,35.21289240001618,80.12167158092555,95.16467679386548,100.0
150,36.61501302065666,80.70994071404179,95.28099652008517,100.0
151,38.576537586007575,81.6914218886001,95.24580035856832,100.0
152,40.40132691386509,82.20110931405071,95.63578219057935,100.0
153,42.167956678669924,82.88794903898808,95.89307896911784,100.0
154,43.96432213281872,83.45901511533576,95.76617016691164,100.0
155,45.987996349044344,84.12771995120674,96.15222001429598,100.0
156,48.02162714604868,84.69267982666142,96.34479845833742,100.0
157,50.358084506316665,85.18581889227605,96.3681652323783,100.0
158,52.84914501976442,85.7908281364157,96.67547928128681,100.0
159,55.074052000033404,86.24340460545163,96.64669022137173,100.0
160,57.34903599643832,86.89502749421655,96.89001552550678,100.0
161,60.30742847526697,87.1756106779502,96.94917621773547,100.0
162,63.29643816879772,87.62831457297632,97.16865813723523,100.0
163,65.8690652969261,88.11397670976591,97.26387732108019,100.0
164,68.57178468779809,88.49204174585225,97.36924685368001,100.0
165,72.26429570100485,89.03774386022215,97.37056121674846,100.0
166,75.39186552615008,89.46711428716516,97.42229148275067,100.0
167,79.31600849755824,89.9048357957301,97.63484611815494,100.0
168,82.70620903969471,90.07628984115044,97.62809053458044,100.0
169,86.62514304957436,90.56730859795033,97.72596940289415,100.0
170,90.70548054393363,90.87793486631485,97.8101609541611,100.0
171,94.97259218724771,91.26721364706347,97.88713991285812,100.0
172,99.34751786244105,91.67999165204975,97.9526407393035,100.0
173,100.0,91.89579074850656,97.95586897949444,100.0
174,100.0,92.42172618832085,97.96154268092403,100.0
175,100.0,92.44756496784866,98.1278920461627,100.0
176,100.0,92.69853728254145,98.20168713157018,100.0
177,100.0,93.04949586132764,98.24218598940577,100.0
178,100.0,93.33584966910013,98.36826728887851,100.0
179,100.0,93.44644526888476,98.29467675615109,100.0
180,100.0,93.73152760015341,98.29947757954551,100.0
181,100.0,94.12544170923975,98.31279555619126,100.0
182,100.0,94.23644335444592,98.44789447028283,100.0
183,100.0,94.46663010850376,98.44638035142805,100.0
184,100.0,94.38427879153666,98.53168941097728,100.0
185,100.0,94.92144028151824,98.47332379719072,100.0
186,100.0,94.87810903061083,98.6116049649324,100.0
187,100.0,95.21279926475319,98.47873009862823,100.0
188,100.0,95.3858005451974,98.7003696242083,100.0
189,100.0,95.29431333226681,98.59218936812611,100.0
190,100.0,95.40958295164116,98.65762794145778,100.0
191,100.0,95.7209168053809,98.71082269163037,100.0
192,100.0,95.89053553494368,98.71994120131576,100.0
193,100.0,96.15367452757015,98.67614847918989,100.0
194,100.0,96.1703201728862,98.63342955082472,100.0
195,100.0,96.296983682529,98.73162901029768,100.0
196,100.0,96.40844433051326,98.74552403081768,100.0
197,100.0,96.67999296270725,98.81944572453243,100.0
198,100.0,96.58769769654366,98.7831894366748,100.0
199,100.0,96.80909479532156,98.78987547579142,100.0
200,100.0,96.79686357537439,98.87138641940638,100.0
