distance,BB84,E91
52,-0.2784030851620349,-0.27105406301038776
53,-0.27321431416095676,-0.2643387173794897
54,-0.2781405433997506,-0.2508835426403601
55,-0.2654375695975303,-0.24556673372049798
56,-0.2707485734052992,-0.23828200392271934
57,-0.2639402280654441,-0.23464650775063847
58,-0.2676883202544622,-0.2248755543307918
59,-0.25853651916988235,-0.22070395470228807
60,-0.2562805776327197,-0.21900760943277853
61,-0.24975021302530975,-0.21211522770719668
62,-0.24112836153347847,-0.20462923528492025
63,-0.24045254503223476,-0.20727014167265465
64,-0.24174903843709752,-0.20087355356568207
65,-0.2393725377301881,-0.18951543344036673
66,-0.2342884078857456,-0.18425435489568742
67,-0.2269277279068762,-0.17844898566466597
68,-0.23040762046982655,-0.16747773498423568
69,-0.2237646711854621,-0.16428665700775424
70,-0.21884702459987984,-0.1601198871876161
71,-0.21456216207665077,-0.15466664942504177
72,-0.21316205627540533,-0.15465056123427903
73,-0.20763114280841616,-0.1409017879247212
74,-0.2051638932984046,-0.14097410045546224
75,-0.2065148050942986,-0.13743834047727982
76,-0.19991781855690774,-0.12647582967664567
77,-0.19117331343645513,-0.1290619802741731
78,-0.19188309729277137,-0.11840761851964965
79,-0.18711785188562494,-0.11660155649451437
80,-0.18482558810026253,-0.10696435880954347
81,-0.18420342164230832,-0.10828409301995183
82,-0.17751609441981214,-0.09917358396657969
83,-0.1722862727737327,-0.09276470706297951
84,-0.17346214464880005,-0.09240086625946836
85,-0.16694517002348888,-0.08393137397475704
86,-0.16507055992790773,-0.0822572423261492
87,-0.16428361497644817,-0.07402107985901044
88,-0.15726470305885634,-0.07234327722368489
89,-0.15717999853185435,-0.06884093365375756
90,-0.1564119393557109,-0.06280564691348625
91,-0.1515102450404555,-0.05935269378647577
92,-0.15341066903746423,-0.056662536038120756
93,-0.14277625686253256,-0.05255036152518696
94,-0.1443890945960031,-0.04542442786564696
95,-0.13962379244447085,-0.04787627940043094
96,-0.13321279379003584,-0.04047575880126831
97,-0.13690147762143212,-0.0351717930108951
98,-0.13318586763607634,-0.03297137098092697
99,-0.12790607663933412,-0.027142284950500972
100,-0.1254695214439046,-0.02503731162680585
101,-0.1250804299415276,-0.022173452766134378
102,-0.12587396066931,-0.022559765278088163
103,-0.12602107869061635,-0.02327992097479443
104,-0.11964457672946129,-0.02065021525232509
105,-0.12573018483886073,-0.02207085840691984
106,-0.12486974199749751,-0.022159858752872498
107,-0.12437685138675733,-0.022439640610060586
108,-0.12373632705444436,-0.022218811670541235
109,-0.12279497444665728,-0.022332829939948815
110,-0.125621172105231,-0.02367345143279705
111,-0.12227675390610329,-0.02176946522602812
112,-0.12367694772484894,-0.02233232273712029
113,-0.12366050137472374,-0.022612347048309184
114,-0.12494932481621347,-0.020789828045085598
115,-0.12643321761207124,-0.02263827280623795
116,-0.12769489928891506,-0.020909049196301495
117,-0.12523157984625247,-0.023442685222925124
118,-0.12281858248997223,-0.021434455295786106
119,-0.12591712277012615,-0.021738478277389922
120,-0.1254930877034908,-0.020804343836766322
121,-0.12282438939693645,-0.019965780683680993
122,-0.12555480797612398,-0.02359610936298712
123,-0.1263350206302833,-0.021080751252244
124,-0.12634600766467588,-0.02060900918378152
125,-0.1231260986626781,-0.020890267331506052
126,-0.12235216999053902,-0.021833793102363674
127,-0.12447891251019143,-0.02043976855148929
128,-0.12438980711635335,-0.021782174362560566
129,-0.12044873879605478,-0.02313703143079196
130,-0.1261155302943067,-0.02257835122219901
131,-0.12816275597115298,-0.021368790293664498
132,-0.12557315281875195,-0.020856250463889704
133,-0.12534057110030503,-0.023556119659227676
134,-0.12420225952285645,-0.02109857701029802
135,-0.12524089685572184,-0.023878083138462323
136,-0.12268568535029535,-0.021928322333338173
137,-0.12438539714127327,-0.02135265337151551
138,-0.12506636268154642,-0.020348640785311272
139,-0.12754205903095409,-0.020119005327764512
140,-0.12368578058708604,-0.022907857015604174
141,-0.12539284070489717,-0.020637480185523797
142,-0.12457526326618683,-0.022693478565851747
143,-0.12305884076282575,-0.02120357313956996
144,-0.12501302326352443,-0.020606369930346678
145,-0.12802559879652628,-0.020901789474655583
146,-0.12502822919717355,-0.021903088689370243
147,-0.1265254534947238,-0.02125776039966011
148,-0.1282093443057119,-0.021779654175455233
149,-0.12232667579779474,-0.0243116429009039
150,-0.12598663314475772,-0.021910907042167735
151,-0.12169822963373124,-0.01940377332510255
152,-0.12585344517363103,-0.02107684761475881
153,-0.12633130569336154,-0.02108111524011137
154,-0.1263149399044639,-0.023541980610055007
155,-0.12759853888596046,-0.021914689912811036
156,-0.12720567124614313,-0.02154136623351144
157,-0.12411792912503684,-0.02329755497073588
158,-0.11960655505335362,-0.021611911600175046
159,-0.1257994153463121,-0.022862522069425784
160,-0.12251591929729723,-0.02268017815847763
161,-0.12234843727370398,-0.022154987155539745
162,-0.12151416295014242,-0.02226855053047464
163,-0.12701053124825773,-0.01995677134118687
164,-0.1238149711189168,-0.023136542478727106
165,-0.12461947825459019,-0.020387105071487544
166,-0.12460274505349567,-0.02314198429420064
167,-0.12069406674335773,-0.0213845143090032
168,-0.11990955633775531,-0.022115277435361052
169,-0.12772768171545448,-0.020861996273927895
170,-0.1272120659514434,-0.02229556453793876
171,-0.12678607841282657,-0.021739648195587574
172,-0.12565965068087076,-0.02196061600232652
173,-0.12430306024429838,-0.0219692516972712
174,-0.1297518857066486,-0.02058585081644323
175,-0.1242912880893304,-0.0226697430085636
176,-0.12454689024138914,-0.022576698178097102
177,-0.12332367226288642,-0.021541939477420828
178,-0.12621293286386454,-0.021664906767175068
179,-0.1220168131050412,-0.02117292430396646
180,-0.12684501602899548,-0.021692576590115767
181,-0.12463295130753446,-0.02319957283058839
182,-0.1287254408333366,-0.021755392028335454
183,-0.1242134277024811,-0.020512137392339994
184,-0.12464420816490261,-0.02225170801515592
185,-0.13029816287960758,-0.02248062568424158
186,-0.12365799580164454,-0.021487789871560047
187,-0.12714146821193914,-0.020405986212980922
188,-0.12228083541472272,-0.022114229742226106
189,-0.12550675624815635,-0.022365060467953193
190,-0.12717423566245115,-0.02106406173993689
191,-0.12608120253086294,-0.02269197515391381
192,-0.1199688020909205,-0.02141923977011144
193,-0.12520287109949554,-0.02181966310964714
194,-0.12359352011169479,-0.02336592361320241
195,-0.12779279357147275,-0.02232712489045912
196,-0.1255254898408994,-0.02004413930542178
197,-0.12756961110731643,-0.02293530406089732
198,-0.12458914314579164,-0.02113008665988111
199,-0.1266258258825603,-0.021714626143807175
200,-0.12445260383822217,-0.01977350247960553
201,-0.12358456395548092,-0.023150749424145328
202,-0.12500332324408023,-0.020195088737838825
203,-0.12525421381394766,-0.02294286419786976
204,-0.12415790528015978,-0.022257806367666454
205,-0.12611261118937533,-0.021110884446845227
206,-0.122709011504776,-0.02017078461298696
207,-0.12358254534951128,-0.02369457636489986
208,-0.12538499554569696,-0.022320104528777487
209,-0.12777791181120393,-0.02221007286255666
210,-0.12425757536677584,-0.023068454235871023
211,-0.12284163571930046,-0.020854124967645684
212,-0.12630535034715684,-0.02295246421867541
213,-0.12279153016355007,-0.02412914620218063
214,-0.12388440609422537,-0.02202493280776542
215,-0.12589693360422752,-0.02209162867023264
216,-0.12389385489493425,-0.023877768700522092
217,-0.12611458526016434,-0.019849207474606403
218,-0.12599873395064626,-0.021819026535723197
219,-0.12673054372308834,-0.02070170953826388
220,-0.12384213813017876,-0.020752051900611454
221,-0.1215418918940631,-0.020335335535093424
222,-0.12680372182564154,-0.023622182033233255
223,-0.12193049407854888,-0.021295604312845946
224,-0.12516778291593836,-0.021893654443441216
225,-0.12358438128142882,-0.022064132745514334
226,-0.12378635737788975,-0.021765814350666244
227,-0.1256969344649213,-0.022202982411140784
228,-0.1251442020128078,-0.020432870865127326
229,-0.12246758441689715,-0.023078176563280223
230,-0.12537308528089436,-0.020940734379594497
231,-0.12470035039545697,-0.020384865700295286
232,-0.12446521179683714,-0.019247228724621746
233,-0.12616924865615925,-0.021549947730404962
234,-0.12529146855929005,-0.02141269226307413
235,-0.12477288106758694,-0.020542458650150437
236,-0.12047901138137256,-0.02156937800174311
237,-0.12745669804095341,-0.02078084921061859
238,-0.1262879109506487,-0.021774604860781165
239,-0.12583646463886786,-0.022560986973608376
240,-0.12508148761419524,-0.02246485871840429
241,-0.12417449975855302,-0.021050646495446263
242,-0.12222753119961458,-0.021334063391449495
243,-0.12837113583656268,-0.023395333754414924
244,-0.12660326450717624,-0.02022774580142954
245,-0.12330389028796644,-0.022330352679457204
246,-0.12649209098238715,-0.020826729995753454
247,-0.12583011435195543,-0.02400890774330055
248,-0.12312643349430896,-0.019872530091326474
249,-0.12471399073902904,-0.02196442165249939
250,-0.1210904473857666,-0.021368893418377687
251,-0.12552875994682242,-0.021675789915651632
252,-0.12264812233040939,-0.021411328243782928
253,-0.1234333289135856,-0.021139541002080688
254,-0.12720391663253386,-0.023273812108874997
255,-0.12762173736911206,-0.022996632662962768
256,-0.1280171043577497,-0.019592388892347455
257,-0.12485018155343677,-0.02170013883265217
258,-0.12583200958573365,-0.020184845565334862
259,-0.12119393695260032,-0.022203969009614778
260,-0.12286249306624607,-0.020377714846697155
261,-0.12324385832688473,-0.02018660971098681
262,-0.12265850772152069,-0.022584841597326273
263,-0.12464371383282172,-0.024664468025516
264,-0.12235332117247022,-0.021947455981371784
265,-0.12535775585006995,-0.022161745845594594
266,-0.12573038951840582,-0.020738300441602752
267,-0.12520750417951526,-0.022875643883973507
268,-0.12203216754639343,-0.019761311863379916
269,-0.1253493615022258,-0.022181956525932602
270,-0.1259911002469123,-0.02166145409025219
271,-0.12176976923750389,-0.020974163578414695
272,-0.12611534715972236,-0.02200924357329505
273,-0.12311408367381196,-0.023832192694091495
274,-0.12453791307721872,-0.022593047944170386
275,-0.12904827965890747,-0.020963636619987815
276,-0.12774364272547034,-0.021473602466627852
277,-0.12630730889232789,-0.021589882036751423
278,-0.12360255502740423,-0.022508769511696385
279,-0.12562767224675422,-0.022551932497220192
280,-0.12877294044218654,-0.02123515027899506
281,-0.12500695797444336,-0.0222145754937198
282,-0.12381417846292263,-0.022812247240366047
283,-0.1224337874827939,-0.021848524786581235
284,-0.12324809797582356,-0.01924817714215355
285,-0.12452670119950571,-0.022499536675180475
286,-0.12320335614405181,-0.02142471342636938
287,-0.12412243962220242,-0.020998329324109385
288,-0.12414189912191824,-0.023997242288941584
289,-0.12306343320828882,-0.023156615567730913
290,-0.125047194448629,-0.022886571727407826
291,-0.12686040489749,-0.022849092695738656
292,-0.12475146665176144,-0.020380771077041133
293,-0.12874835158377698,-0.022870190807493442
294,-0.12424382303061916,-0.02335813524067648
295,-0.12628998937300898,-0.021896913286925498
296,-0.1233654057964322,-0.02245801026610711
297,-0.12790424433660905,-0.022874884676732783
298,-0.12277250934663927,-0.021676529743070227
299,-0.12633457457750927,-0.021610987734784138
300,-0.12124524153178227,-0.022200376758146623
